Applicant ID,Position,Application Date,Stage Name,Applicant Status,OwnerName,Country,Applicant Name,Salary Expectations
3027,Product Manager,12/14/2018,Profile review,lost,Leslie Winkle,Singapore,Dmitriy  Gothi,"$6,000"
3029,Chief Operating Officer,12/14/2018,Profile review,lost,Raj Koothrappali,Sweeden,Oleksandra  Chekh,"$3,400"
3025,Link Building And Outreach Specialist,12/13/2018,Profile review,lost,Leslie Winkle,South Korea,Michał  Susiak,$700
3026,Product Manager,12/13/2018,Profile review,lost,Sheldon Cooper,Germany,Anna  saleba,"$3,300"
3024,Technical Content Writer,12/12/2018,Profile review,lost,Leslie Winkle,United Kingdom,Yaroslav   Zamula,"$6,000"
3013,Full Stack Engineer,12/11/2018,Test task,lost,Sheldon Cooper,India,Andrey  Herashchenko,"$2,900"
3009,Full Stack Engineer,12/10/2018,RPI,lost,Sheldon Cooper,Ukraine,Eduard  Buka,"$1,600"
3010,Chief Operating Officer,12/10/2018,Profile review,lost,Raj Koothrappali,Netherlands,Zlatan   Tiwari,"$6,500"
3011,Operations Manager,12/10/2018,Profile review,lost,Raj Koothrappali,France,Dmitry  Aleem,"$2,700"
3012,Full Stack Engineer,12/10/2018,Test task,lost,Sheldon Cooper,Sweeden,Oleh   Fytsyk,"$3,100"
3008,Front-End Developer,12/9/2018,Profile review,lost,Leslie Winkle,Ukraine,Sumit  Tertyshnyi,"$2,300"
3007,Front-End Developer,12/8/2018,Profile review,lost,Sheldon Cooper,United Kingdom,Onat  Bodlev,"$2,600"
3003,Full Stack Engineer,12/7/2018,Profile review,lost,Sheldon Cooper,Canada,Srivalli  Bletsas,"$1,300"
3004,Front-End Developer,12/7/2018,Profile review,lost,Leslie Winkle,Singapore,Michael  Rao,"$3,500"
3005,Front-End Developer,12/7/2018,Application,lost,Leslie Winkle,Spain,Olga  Rysdahl,"$1,600"
3006,Full Stack Engineer,12/7/2018,Profile review,lost,Sheldon Cooper,Ukraine,Iuliia  Khodyriev,"$1,600"
2999,Link Building And Outreach Specialist,12/6/2018,Test task,lost,Leslie Winkle,Singapore,Victoria   Hrynchuk,$800
3000,Link Building And Outreach Specialist,12/6/2018,Profile review,lost,Leslie Winkle,Poland,Vladimir  Kpemi-Ogokimi,"$1,000"
3001,Front-End Developer,12/6/2018,Application,lost,Leslie Winkle,Brazil,Victoria  Rajib Hassan,"$1,000"
3002,Chief Operating Officer,12/6/2018,Test task,lost,Raj Koothrappali,United States,Nikolay  Omelyanyuk,"$3,400"
2996,SEO Expert,12/5/2018,Profile review,lost,Leslie Winkle,Brazil,Umer  Yefimova,"$2,000"
2997,Full Stack Engineer,12/5/2018,Full Day,lost,Sheldon Cooper,United States,Denis  ali,"$2,700"
2998,SEO Expert,12/5/2018,Profile review,lost,Leslie Winkle,Spain,Imtiaz Aziz  Iorgacheva,$700
2987,Full Stack Engineer,12/4/2018,Test task,lost,Sheldon Cooper,France,Tetiana   Dadashi,"$2,900"
2990,Chief Operating Officer,12/4/2018,Profile review,lost,Raj Koothrappali,Ukraine,Anton  Dzhavala,"$9,800"
2991,Front-End Developer,12/4/2018,Application,lost,Leslie Winkle,South Korea,Robert  Tustanovska,$700
2992,Product Manager,12/4/2018,Profile review,lost,Sheldon Cooper,Sweeden,Alyona  singh,"$2,900"
2978,Chief Operating Officer,12/3/2018,Profile review,lost,Raj Koothrappali,Sweeden,Michał  Popov,"$6,000"
2979,Full Stack Engineer,12/3/2018,Test task,lost,Sheldon Cooper,United States,António  Kovner,"$1,400"
2980,Product Manager,12/3/2018,Profile review,open,Sheldon Cooper,United States,Kushagra  ZAI,"$3,900"
2981,Full Stack Engineer,12/3/2018,Profile review,lost,Sheldon Cooper,Netherlands,Vladyslav   Tyulpa,"$3,900"
2982,SEO Expert,12/3/2018,Profile review,lost,Leslie Winkle,India,Sebastian  Al Nasser,"$1,700"
2983,Front-End Developer,12/3/2018,Profile review,lost,Leslie Winkle,Canada,Lillian  Yusko,"$2,100"
2984,Full Stack Engineer,12/3/2018,Profile review,lost,Leslie Winkle,United Kingdom,Iuliia  Navarro,"$5,400"
2985,Front-End Developer,12/3/2018,Profile review,lost,Leslie Winkle,Canada,Ras  Barrientos,"$2,000"
2975,SEO Expert,12/2/2018,Profile review,lost,Leslie Winkle,France,Piotr  Shport,"$2,000"
2976,Product Manager,12/2/2018,Profile review,lost,Leslie Winkle,Ukraine,Elvin  M. Ortiz,"$4,200"
2977,SEO Expert,12/2/2018,Profile review,lost,Leslie Winkle,Canada,Katerina Risteska   Tymoshenko,"$1,600"
2973,Chief Operating Officer,12/1/2018,Profile review,lost,Raj Koothrappali,Ukraine,Kushagra  R,"$6,500"
2974,Technical Content Writer,12/1/2018,Profile review,lost,Leslie Winkle,South Korea,Sergey  Ievdokymenko,"$6,000"
2969,Chief Operating Officer,11/30/2018,Profile review,lost,Raj Koothrappali,Netherlands,Victor  Risteska Taseski,"$4,600"
2970,SEO Expert,11/30/2018,Profile review,lost,Leslie Winkle,United Kingdom,Olha  Zhytnyk,"$3,300"
2972,SEO Expert,11/30/2018,Profile review,lost,Leslie Winkle,Canada,Vitaliy  D ghosh,"$3,300"
2965,Full Stack Engineer,11/29/2018,Offer,won,Sheldon Cooper,France,Brandon  Shapirenko,"$2,700"
2966,SEO Expert,11/29/2018,Test task,lost,Leslie Winkle,Germany,Mariusz   Bibik,"$1,100"
2967,Full Stack Engineer,11/29/2018,Profile review,lost,Sheldon Cooper,Singapore,Goran  Trachim,"$4,600"
2968,Front-End Developer,11/29/2018,Profile review,lost,Leslie Winkle,United Kingdom,Ewa  Jackson,"$1,000"
2959,Full Stack Engineer,11/28/2018,RPI,lost,Sheldon Cooper,Singapore,Vasileios  Urzyńska,"$6,000"
2961,Front-End Developer,11/28/2018,RPI,lost,Leslie Winkle,Brazil,Liubov  Simon Dino,"$1,300"
2963,SEO Expert,11/28/2018,RPI,lost,Leslie Winkle,Spain,Jeffrey  Martynenko,"$2,400"
2954,Chief Operating Officer,11/27/2018,Prescreen call,lost,Raj Koothrappali,Ukraine,Alexander  Negrín,"$5,200"
2955,Front-End Developer,11/27/2018,Profile review,lost,Leslie Winkle,Singapore,Oleksandra  Arosemena,"$1,000"
2957,Full Stack Engineer,11/27/2018,RPI,lost,Sheldon Cooper,Canada,Alan  Hudz,"$3,300"
2958,Chief Operating Officer,11/27/2018,RPI,lost,Raj Koothrappali,France,Andrii  Maksymets,"$3,300"
2944,Front-End Developer,11/26/2018,Profile review,lost,Leslie Winkle,United Kingdom,Mendhie Emmanuel  Davidson,"$2,600"
2945,Full Stack Engineer,11/26/2018,RPI,lost,Sheldon Cooper,India,Oksana  Matviieva,"$1,600"
2946,Front-End Developer,11/26/2018,Test task,lost,Leslie Winkle,Canada,Andrii  Belani,"$1,000"
2947,Front-End Developer,11/26/2018,Application,lost,Leslie Winkle,Singapore,Mikhail  Ivantsova,$800
2948,Operations Manager,11/26/2018,Profile review,lost,Raj Koothrappali,Spain,Valeria  Orlova,"$3,300"
2949,Front-End Developer,11/26/2018,Test task,lost,Leslie Winkle,India,Vadim  Polishchuk,"$1,600"
2952,Full Stack Engineer,11/26/2018,Offer,lost,Sheldon Cooper,India,Aliona  Chmel,"$2,800"
2953,Front-End Developer,11/26/2018,Profile review,lost,Leslie Winkle,Singapore,Kirill  Ras,"$1,000"
2939,SEO Expert,11/25/2018,Profile review,lost,Leslie Winkle,Poland,Karthikeyan   Skorobogataya,"$1,300"
2940,Front-End Developer,11/25/2018,Application,lost,Leslie Winkle,Germany,Olena   Yu,$300
2941,Link Building And Outreach Specialist,11/25/2018,Profile review,lost,Leslie Winkle,Sweeden,Patrycja   Sharma,"$3,900"
2943,Full Stack Engineer,11/25/2018,Offer,won,Sheldon Cooper,Spain,Euvhen  Navarro,"$1,800"
2934,Front-End Developer,11/24/2018,Profile review,lost,Leslie Winkle,South Korea,Lyu  Rashevska,"$1,600"
2935,Front-End Developer,11/24/2018,Profile review,lost,Leslie Winkle,Poland,Olga  Zdorik,"$1,000"
2936,Front-End Developer,11/24/2018,Profile review,lost,Leslie Winkle,Brazil,Alina   Saloid,"$2,500"
2937,SEO Expert,11/24/2018,Profile review,lost,Leslie Winkle,Brazil,Alexander  Sowa,"$1,000"
2932,Chief Operating Officer,11/23/2018,Profile review,lost,Raj Koothrappali,France,Michael  Kovalov,"$9,100"
2933,Chief Operating Officer,11/23/2018,Profile review,lost,Raj Koothrappali,United Kingdom,Anshu   Ciesielski,"$9,800"
2929,SEO Expert,11/22/2018,Test task,lost,Leslie Winkle,France,Karina  Suprunenko,"$1,400"
2930,Operations Manager,11/22/2018,Profile review,lost,Raj Koothrappali,Poland,Shashank  REDDY MARAPELLI,"$1,400"
2931,Operations Manager,11/22/2018,Profile review,lost,Raj Koothrappali,Netherlands,Roman  Pai,"$2,300"
2926,Link Building And Outreach Specialist,11/21/2018,Test task,lost,Leslie Winkle,Netherlands,Timothy  Atamanyuk,"$1,000"
2928,Full Stack Engineer,11/21/2018,Profile review,lost,Sheldon Cooper,United States,Andrew  Priyadharshini  M,"$5,200"
2922,Chief Operating Officer,11/20/2018,Profile review,lost,Raj Koothrappali,France,Petro  Khatnyuk,"$6,500"
2923,Chief Operating Officer,11/20/2018,Profile review,lost,Raj Koothrappali,Ukraine,Syed   Rybarski,"$3,300"
2924,SEO Expert,11/20/2018,Application,lost,Leslie Winkle,United States,Malhar  Zhukov,"$2,000"
2925,Product Manager,11/20/2018,Profile review,lost,Sheldon Cooper,Germany,Olga  Pankratov,"$3,600"
2919,SEO Expert,11/19/2018,Application,lost,Leslie Winkle,Canada,Aleksandra  Borys,$700
2921,Product Manager,11/19/2018,Profile review,lost,Sheldon Cooper,Singapore,Lucas  Tretiak,"$2,800"
2915,Full Stack Engineer,11/18/2018,Test task,lost,Sheldon Cooper,Singapore,Olga  Bielanska,$800
2917,Technical Content Writer,11/18/2018,Profile review,lost,Sheldon Cooper,Germany,Muhammad Rajib  Morrow,"$6,000"
2918,Full Stack Engineer,11/18/2018,Profile review,lost,Sheldon Cooper,Netherlands,Olena  Maruniak,"$1,000"
2908,Technical Content Writer,11/16/2018,Profile review,lost,Leslie Winkle,Singapore,Shubham  Fedorenko,"$1,200"
2909,Product Manager,11/16/2018,Profile review,lost,Sheldon Cooper,United Kingdom,Anna  Lyakh,"$1,300"
2912,Link Building And Outreach Specialist,11/16/2018,Application,lost,Leslie Winkle,Ukraine,Andriy  Holoborodko,"$1,600"
2913,Chief Operating Officer,11/16/2018,Profile review,lost,Raj Koothrappali,Canada,Edward  Bugaievskyi,"$4,400"
2906,Chief Operating Officer,11/15/2018,Profile review,lost,Raj Koothrappali,United States,Aleksandr  Irlik,"$6,500"
2907,SEO Expert,11/15/2018,Application,lost,Leslie Winkle,Germany,Alexandra  Gartvich,"$6,000"
2890,Chief Operating Officer,11/14/2018,Test task,lost,Raj Koothrappali,Brazil,JAVIER  Primov,"$2,700"
2901,Full Stack Engineer,11/14/2018,Test task,lost,Sheldon Cooper,Brazil,Manuel  kudale,"$2,600"
2902,Chief Operating Officer,11/14/2018,Profile review,lost,Raj Koothrappali,Spain,Anwar   Forma,"$6,900"
2903,Chief Operating Officer,11/14/2018,Profile review,lost,Raj Koothrappali,United Kingdom,Matteo   Usman,"$1,300"
2904,Technical Content Writer,11/14/2018,Application,lost,Leslie Winkle,United Kingdom,Vitaliy  Ropotan,"$2,900"
2905,Chief Operating Officer,11/14/2018,Profile review,lost,Raj Koothrappali,Germany,Andrey  Lisovol,"$3,300"
2883,Link Building And Outreach Specialist,11/13/2018,Profile review,lost,Leslie Winkle,Canada,Dmitriy  Wysocki,"$1,100"
2884,Link Building And Outreach Specialist,11/13/2018,Profile review,lost,Leslie Winkle,Brazil,Anton   Kuznetsov,"$4,000"
2885,Link Building And Outreach Specialist,11/13/2018,Profile review,lost,Leslie Winkle,Brazil,Karolina   Boiko,"$1,000"
2886,SEO Expert,11/13/2018,Profile review,lost,Leslie Winkle,Singapore,Max  Streletska,"$1,000"
2887,Link Building And Outreach Specialist,11/13/2018,Profile review,lost,Leslie Winkle,Ukraine,Ashish  Miskiv,"$2,300"
2888,Product Manager,11/13/2018,Profile review,lost,Sheldon Cooper,United States,Iryna  Eid,"$3,300"
2889,SEO Expert,11/13/2018,Application,lost,Leslie Winkle,Ukraine,Anubhav  Primov,"$6,000"
2875,Link Building And Outreach Specialist,11/12/2018,Profile review,lost,Leslie Winkle,Netherlands,Maciej  Leger,"$2,000"
2876,Technical Content Writer,11/12/2018,Application,lost,Leslie Winkle,France,Roman  Nallathambi,"$1,600"
2877,Link Building And Outreach Specialist,11/12/2018,Profile review,lost,Leslie Winkle,United States,Shwetha Ramnath  Arosemena,$700
2878,SEO Expert,11/12/2018,Profile review,lost,Leslie Winkle,Brazil,Alexandra  Pirus,"$2,600"
2879,Chief Operating Officer,11/12/2018,Profile review,lost,Raj Koothrappali,Singapore,Yu  Sedletsky,"$6,200"
2880,Chief Operating Officer,11/12/2018,Profile review,lost,Raj Koothrappali,Singapore,Vladyslav  Perek,"$6,000"
2881,SEO Expert,11/12/2018,Profile review,lost,Leslie Winkle,Poland,Zaal  Gartvich,"$3,300"
2882,SEO Expert,11/12/2018,Profile review,lost,Leslie Winkle,Sweeden,Chaz  Lysiuk,$700
2872,Chief Operating Officer,11/10/2018,Test task,lost,Raj Koothrappali,South Korea,Dipakkumar  Gutsal,"$3,800"
2873,Full Stack Engineer,11/10/2018,Test task,lost,Sheldon Cooper,Brazil,Dmytro  Ivashkiv,"$1,600"
2867,Chief Operating Officer,11/9/2018,Prescreen call,lost,Raj Koothrappali,France,Olga  Sowa,"$4,600"
2868,Chief Operating Officer,11/9/2018,Profile review,lost,Raj Koothrappali,Spain,Viktor  Kaya,"$3,600"
2869,Ruby Engineer/Analyst,11/9/2018,Profile review,lost,Sheldon Cooper,Poland,Precious  Palden,"$2,000"
2871,Chief Operating Officer,11/9/2018,Test task,lost,Raj Koothrappali,Poland,Bryan  Pankratova,"$4,200"
2862,SEO Expert,11/8/2018,Test task,lost,Leslie Winkle,South Korea,Piotr  Kunin,"$2,300"
2863,Link Building and Outreach Specialist,11/8/2018,Profile review,lost,Raj Koothrappali,United States,Jakub  Gudzenko,$600
2865,Chief Operating Officer,11/8/2018,Profile review,lost,Raj Koothrappali,Germany,Yurii  Urmantsev,"$8,500"
2866,SEO Expert,11/8/2018,Offer,won,Leslie Winkle,United Kingdom,Daniel  Melnychuk,"$1,600"
2852,Technical Content Writer,11/7/2018,Profile review,lost,Leslie Winkle,India,Svetlana  Sani,"$1,600"
2856,Full Stack Engineer,11/7/2018,Profile review,lost,Sheldon Cooper,Netherlands,Valerii  Hnidenko,"$4,900"
2857,Chief Operating Officer,11/7/2018,Profile review,lost,Raj Koothrappali,Brazil,Sivan  Singh,"$3,300"
2858,Chief Operating Officer,11/7/2018,Profile review,lost,Raj Koothrappali,United Kingdom,Alina  Krukovets,"$1,000"
2859,Chief Operating Officer,11/7/2018,Profile review,lost,Raj Koothrappali,Netherlands,Janusz  Nikitiuk,"$6,500"
2846,Chief Operating Officer,11/5/2018,Prescreen call,lost,Raj Koothrappali,Poland,Srivalli  Przada,"$3,900"
2847,Chief Operating Officer,11/5/2018,Test task,lost,Raj Koothrappali,Canada,Rafal  ramakrishnan,"$2,900"
2848,Chief Operating Officer,11/5/2018,Profile review,lost,Raj Koothrappali,United Kingdom,Kirill  Moroz,"$4,600"
2844,Chief Operating Officer,11/4/2018,Prescreen call,lost,Raj Koothrappali,India,Ievgeniia  Kushnarenko,"$3,900"
2845,Chief Operating Officer,11/4/2018,Test task,lost,Raj Koothrappali,Canada,Tim  Tous Bercovich,"$3,300"
2839,Chief Operating Officer,11/2/2018,Test task,lost,Raj Koothrappali,Spain,Serhiy  Kornieieva,"$6,000"
2840,Chief Operating Officer,11/2/2018,Profile review,lost,Raj Koothrappali,India,Robert  Roshkovych,"$6,000"
2841,Chief Operating Officer,11/2/2018,Profile review,lost,Raj Koothrappali,Ukraine,Ihor   Bekric,"$6,000"
2842,SEO Expert,11/2/2018,Profile review,lost,Leslie Winkle,Poland,Rudolf  Świszcz,"$1,600"
2837,Full Stack Engineer,11/1/2018,Profile review,lost,Sheldon Cooper,Ukraine,Roberto  Maleyev,"$4,200"
2838,Chief Operating Officer,11/1/2018,Profile review,lost,Raj Koothrappali,India,Sergey   Sharma,"$6,500"
2833,Full Stack Engineer,10/31/2018,Application,lost,Sheldon Cooper,Brazil,Natalia  Kamińska,"$7,200"
2835,Product Manager,10/31/2018,Profile review,lost,Sheldon Cooper,Netherlands,Vitaliy  Burzynski,"$6,000"
2832,Product Manager,10/30/2018,Profile review,lost,Sheldon Cooper,Spain,Bogusia  Marchenko,"$2,300"
2820,Technical Content Writer,10/29/2018,Profile review,lost,Leslie Winkle,India,Maryna  Kozlowski,"$6,000"
2821,Link Building And Outreach Specialist,10/29/2018,RPI,lost,Leslie Winkle,Germany,Michael   Palinchak,$800
2822,Link Building And Outreach Specialist,10/29/2018,Test task,lost,Leslie Winkle,Germany,Igor  Sahu,$500
2823,Link Building And Outreach Specialist,10/29/2018,Application,lost,Leslie Winkle,France,Franco  Primov,$700
2826,Full Stack Engineer,10/29/2018,Profile review,lost,Sheldon Cooper,Poland,Valeriia  Iwaszuk,"$3,300"
2818,SEO Expert,10/28/2018,Test task,lost,Leslie Winkle,South Korea,Tania  Deev,"$1,000"
2817,Product Designer,10/27/2018,Profile review,lost,Raj Koothrappali,Ukraine,Elzbieta  Ahieieva,"$6,000"
2816,SEO Expert,10/26/2018,Test task,lost,Leslie Winkle,India,Ashish  Brown,"$1,600"
2811,Technical Content Writer,10/25/2018,Profile review,lost,Leslie Winkle,Ukraine,Yacoub  Wąsowicz,$200
2812,SEO Expert,10/25/2018,Prescreen call,lost,Leslie Winkle,Netherlands,Priyanka  Filatov,$500
2813,Full Stack Engineer,10/25/2018,Offer,lost,Sheldon Cooper,Poland,Mark  Wicher,"$2,900"
2814,SEO Expert,10/25/2018,Application,lost,Leslie Winkle,Germany,Victoria  Ustymenko,"$1,300"
2806,Full Stack Engineer,10/23/2018,Test task,lost,Sheldon Cooper,Poland,Diana  Ilczyniak,"$3,000"
2804,Technical Content Writer,10/22/2018,Profile review,lost,Leslie Winkle,Spain,Dmytro  Efimov,"$3,300"
2805,Product Designer,10/22/2018,Application,open,Howard Wolowitz,Spain,Volodymyr  Klepacki,"$3,300"
2801,Product Designer,10/20/2018,Profile review,lost,Leslie Winkle,Ukraine,Petya  Matviienko,"$6,000"
2800,Product Manager,10/18/2018,Profile review,lost,Sheldon Cooper,Ukraine,Makesi  Ropotan,"$1,600"
2794,Customer Success Manager,10/15/2018,Application,lost,Leslie Winkle,United Kingdom,Alina   Rao,"$2,000"
2793,Full Stack Engineer,10/13/2018,Full Day,lost,Sheldon Cooper,United States,Deeksha  Walczak,"$2,700"
2791,Full Stack Engineer,10/12/2018,Offer,won,Sheldon Cooper,Sweeden,Haseeb  Yerebakan,"$3,100"
2780,Technical Content Writer,10/11/2018,Profile review,lost,Sheldon Cooper,Sweeden,Oleksii  Knap,"$1,000"
2771,Product Designer,10/10/2018,Profile review,lost,Raj Koothrappali,Germany,Sasha  Durkalec,"$2,000"
2772,Product Designer,10/10/2018,Application,open,Howard Wolowitz,Brazil,Kinga  Polishchuk,"$2,500"
2773,Customer Success Manager,10/10/2018,Application,lost,Leslie Winkle,France,Viktor  Klacz,$800
2774,Product Designer,10/10/2018,Test task,lost,Raj Koothrappali,Sweeden,Filimowicz  Lysach,"$2,000"
2775,Customer Success Manager,10/10/2018,Application,lost,Leslie Winkle,Spain,Andrii  Partyko,"$1,300"
2776,Customer Success Manager,10/10/2018,Application,lost,Leslie Winkle,Canada,Alessandro  Andreichenko,$500
2768,Full Stack Engineer,10/9/2018,Profile review,lost,Sheldon Cooper,Poland,Andriy  Byno,$800
2769,Recruiter,10/9/2018,Profile review,lost,Raj Koothrappali,United States,Alyona  Aslanov,"$2,900"
2770,Customer Success Manager,10/9/2018,Application,lost,Leslie Winkle,India,Alexander  Amoah,$800
2762,Recruiter,10/8/2018,Profile review,lost,Raj Koothrappali,South Korea,MALGORZATA  Sobko,"$1,000"
2763,Product Manager/Project Manager,10/8/2018,Profile review,lost,Sheldon Cooper,South Korea,Feby Elsa  Varnin,"$2,700"
2764,Full Stack Engineer,10/8/2018,RPI,lost,Sheldon Cooper,France,Neil Simon  Álvarez Solano,"$2,200"
2766,Customer Success Manager,10/8/2018,Application,lost,Leslie Winkle,Ukraine,Halyna  Kovalchuk,$700
2767,Full Stack Engineer,10/8/2018,Offer,won,Sheldon Cooper,United Kingdom,Grzegorz   Kovalivska,"$2,500"
2754,Recruiter,10/7/2018,Profile review,lost,Raj Koothrappali,Germany,Karolina  Kochina,"$1,300"
2755,Full Stack Engineer,10/7/2018,Test task,lost,Sheldon Cooper,South Korea,Dmytro  Wold,"$2,600"
2753,Recruiter,10/6/2018,Profile review,lost,Raj Koothrappali,United Kingdom,Yaroslav  Damian,"$1,800"
2752,Product Manager,10/5/2018,Profile review,lost,Sheldon Cooper,United States,Yurii  Deundiak,"$1,900"
2744,Product Designer,10/3/2018,Application,open,Howard Wolowitz,Canada,Oleksii  Rutledge,"$1,300"
2745,Full Stack Engineer,10/3/2018,Profile review,lost,Sheldon Cooper,Poland,Katarzyna  Korshun,"$3,600"
2746,Full Stack Engineer,10/3/2018,Test task,lost,Sheldon Cooper,Brazil,David  Łagodzińska,"$2,800"
2747,Customer Success Manager,10/3/2018,Application,lost,Leslie Winkle,France,Mark Anthony  Raso,"$1,000"
2742,Head Of Product Design,10/2/2018,Profile review,lost,Raj Koothrappali,Poland,Rudolf  Usen,$100
2737,Recruiter,10/1/2018,Profile review,lost,Raj Koothrappali,India,Samuel  Arinushkina,"$1,700"
2738,Full Stack Engineer,10/1/2018,Test task,lost,Sheldon Cooper,Sweeden,jagjit  Pawłowski,"$1,300"
2740,Customer Success Manager,10/1/2018,Application,lost,Leslie Winkle,South Korea,Anton Trukhanov  Kucherenko,"$1,000"
2734,Customer Success Manager,9/29/2018,Application,lost,Leslie Winkle,United States,Aman  Pulia,$800
2732,Customer Success Manager,9/28/2018,Application,lost,Leslie Winkle,India,Faheem  Habuda,"$1,000"
2733,Customer Success Manager,9/28/2018,Test task,lost,Leslie Winkle,Netherlands,Ilya  Soliman,$500
2716,Customer Success Manager,9/27/2018,Application,lost,Leslie Winkle,Germany,Maksim  Sobański,"$2,500"
2728,Full Stack Engineer,9/27/2018,Application,lost,Sheldon Cooper,India,Mateusz  Kolisnyk,"$1,100"
2692,Customer Success Manager,9/26/2018,Test task,lost,Leslie Winkle,Poland,Andriy  Taran,"$1,200"
2697,Full Stack Engineer,9/26/2018,Offer,won,Sheldon Cooper,United States,Kamil  Melnykovych,"$1,400"
2711,Finance and Administration Manager,9/26/2018,Profile review,lost,Raj Koothrappali,Poland,Anna    Yankovska,"$1,000"
2713,Finance and Administration Manager,9/26/2018,Profile review,lost,Raj Koothrappali,Ukraine,Duy  Saladra,"$1,000"
2714,Customer Success Manager,9/26/2018,Application,lost,Leslie Winkle,Germany,Olena  Katsovets,"$1,600"
2715,Full Stack Engineer,9/26/2018,Profile review,lost,Sheldon Cooper,Poland,Sherif  Krishchuk,"$1,600"
2690,Product Manager,9/25/2018,Profile review,lost,Sheldon Cooper,Poland,Oleksandra  Sevostianova,"$4,200"
2691,Finance and Administration Manager,9/25/2018,Profile review,lost,Raj Koothrappali,Ukraine,Tadeusz  Savchuk,"$1,300"
2682,Product Designer,9/24/2018,Profile review,lost,Raj Koothrappali,United States,Alexis  Hudz,"$6,500"
2683,Customer Success Manager,9/24/2018,Application,lost,Leslie Winkle,United States,Kirill  Hordii,"$1,000"
2684,Technical Content Writer,9/24/2018,Application,lost,Sheldon Cooper,Netherlands,Eugene  Soares,$400
2685,Customer Success Manager,9/24/2018,Application,lost,Leslie Winkle,United Kingdom,Alan  Lykhouzova,"$1,600"
2687,Product Manager,9/24/2018,Profile review,lost,Sheldon Cooper,United States,Nardo  Pirowski,"$6,000"
2688,Customer Success Manager,9/24/2018,Application,lost,Leslie Winkle,United Kingdom,Oleksandr  Azam Ansari,$500
2681,Junior Full Stack Engineer,9/23/2018,Profile review,lost,Sheldon Cooper,United Kingdom,Olena  Smagin,$200
2673,Head Of Product Design,9/21/2018,Profile review,lost,Raj Koothrappali,Ukraine,Navin  Zięba,"$7,800"
2674,Full Stack Engineer,9/21/2018,Test task,lost,Sheldon Cooper,Canada,Mikhail  Levaneuski-Peravozchykau,"$2,700"
2675,Finance and Administration Manager,9/21/2018,Profile review,lost,Raj Koothrappali,Canada,Piotr  Strukov,"$1,300"
2676,Customer Success Manager,9/21/2018,Test task,lost,Leslie Winkle,India,Aman  Brovdi,$400
2677,Customer Success Manager,9/21/2018,Profile review,lost,Leslie Winkle,Singapore,Viktoriia  Kucherenko,$300
2678,Technical Content Writer,9/21/2018,Profile review,lost,Sheldon Cooper,South Korea,Swapnil   Tereschenko,"$1,800"
2679,Customer Success Manager,9/21/2018,Offer,won,Leslie Winkle,Ukraine,Vladyslav  Bunakov,$700
2680,Customer Success Manager,9/21/2018,Test task,lost,Leslie Winkle,United States,Daryna   Mahato,$700
2672,Full Stack Engineer,9/20/2018,Prescreen call,lost,Sheldon Cooper,Canada,Yulia  Bourgeois,"$4,600"
2670,Customer Success Manager,9/19/2018,Test task,lost,Leslie Winkle,Spain,Corin  Miniailenko,"$1,000"
2671,Customer Success Manager,9/19/2018,Application,lost,Leslie Winkle,Canada,Oleg  Abramov,"$1,000"
2669,Customer Success Manager,9/18/2018,RPI,lost,Leslie Winkle,Spain,Brian  Ronenko,$800
2662,Product Designer,9/17/2018,Application,open,Howard Wolowitz,Brazil,Alex  Hsu,"$2,000"
2663,Customer Success Manager,9/17/2018,Application,lost,Leslie Winkle,Sweeden,Alex  Kucherenko,"$1,400"
2664,Product Manager,9/17/2018,Profile review,lost,Sheldon Cooper,Sweeden,Sana  Shamrai,"$3,600"
2665,Full Stack Engineer,9/17/2018,Profile review,lost,Sheldon Cooper,South Korea,Karina  Baidak,"$2,300"
2667,Customer Success Manager,9/17/2018,Test task,lost,Leslie Winkle,Poland,Stanislav  Badyka,$800
2660,Customer Success Manager,9/16/2018,Profile review,lost,Leslie Winkle,Sweeden,Shawn  Kityk,"$1,000"
2661,Customer Success Manager,9/16/2018,Test task,lost,Leslie Winkle,United States,Aleksandr  Rybchenko,"$1,000"
2657,Customer Success Manager,9/15/2018,Application,lost,Leslie Winkle,Canada,Hassan  Serbin,$300
2658,Customer Success Manager,9/15/2018,Application,lost,Leslie Winkle,Brazil,Karina  Tantono,"$1,600"
2656,Head Of Product Design,9/14/2018,Profile review,lost,Raj Koothrappali,United States,Tomasz   Victorino,"$2,000"
2644,Customer Success Manager,9/12/2018,Application,lost,Leslie Winkle,Sweeden,Paulina  Milutinovic,"$2,900"
2645,Customer Success Manager,9/12/2018,Profile review,lost,Leslie Winkle,United States,Tania  Magas,"$1,000"
2647,Full Stack Engineer,9/12/2018,Offer,won,Sheldon Cooper,South Korea,Piotr  Palli,"$2,600"
2648,Head Of Product Design,9/12/2018,Application,open,Howard Wolowitz,Canada,António  Meimin Meimin,"$1,300"
2649,Customer Success Manager,9/12/2018,RPI,lost,Leslie Winkle,Spain,Kirill  Shevchuk,"$1,000"
2650,Head Of Product Design,9/12/2018,Profile review,lost,Raj Koothrappali,Spain,Mark Anthony   Sharma,"$2,200"
2639,Customer Success Manager,9/11/2018,Profile review,lost,Leslie Winkle,Singapore,Marek   Yasinski,$800
2631,Technical Content Writer,9/10/2018,Profile review,lost,Sheldon Cooper,Poland,Anthony   Rosenblatt,$300
